id,title
5912,Children in art
5913,"Oldenbarnevelt, Johan van, 1547-1619"
5914,Fairy plays
5915,Great Britain -- Social life and customs -- 20th century -- Drama
5916,Memory -- Fiction
5917,Space ships -- Juvenile fiction
5918,"Darwin, Charles, 1809-1882 -- Correspondence"
5919,"Poets, English -- 18th century -- Biography"
5920,Northern bobwhite -- Juvenile fiction
5921,West (U.S.) -- History
5922,"Pontiac''s Conspiracy, 1763-1765"
5923,Lynching -- United States
5924,Money -- History
5925,Country homes -- Fiction
5926,"Ludendorff, Erich, 1865-1937"
5927,Painters
5928,Blacks -- Africa -- Juvenile fiction
5929,Woodwork (Manual training)
5930,"Boucher, François, 1703-1770"
5931,Italy -- Civilization
5932,Jews -- History
5933,Great Britain -- Politics and government -- 1727-1760 -- Poetry
5934,"Chesterton, G. K. (Gilbert Keith), 1874-1936"
5935,"Philosophy, German -- 19th century"
5936,Arctic regions -- Discovery and exploration -- Scandinavian
5937,Romeo (Fictitious character) -- Drama
5938,Indic poetry (English)
5939,"Leopardi, Giacomo, 1798-1837"
5940,Chinese fiction -- Translations into English
5941,Moravians -- Missions
5942,Drugs -- Fiction
5943,German language -- Dialects -- Brazil
5944,Social classes -- England -- Juvenile fiction
5945,"Luini, Bernardino, 1475?-1533?"
5946,Penis
5947,Indians of Mexico -- Religion
5948,"Catholic Church -- History -- Modern period, 1500-"
5949,"Surgery, Aseptic and antiseptic"
5950,"World War, 1914-1918 -- Campaigns -- Tanzania"
5951,Sphere
5952,Middle East -- History -- To 622
5953,Communism -- Soviet Union
5954,Southeast Asia -- Description and travel -- Early works to 1800
5955,Yankton Indians -- Government relations
5956,"Swift, Jonathan, 1667-1745. Proposal for correcting, improving, and ascertaining the English tongue"
5957,Women -- Social conditions -- 20th century -- Fiction
5958,Piano -- Instruction and study
5959,"Milton, Mary Powell, -1652 -- Fiction"
5960,Mormons -- Illinois
5961,Assyro-Babylonian literature
5962,Ships -- Fiction
5963,"Fletcher, John, 1729-1785"
5964,Animal welfare
5965,Incas
5966,"Raeburn, Henry, Sir, 1756-1823"
5967,Mental fatigue
5968,Sermon on the mount
5969,Women artists -- Biography
5970,Singapore -- Description and travel
5971,Flagellation -- Fiction
5972,"West Indies, British--History"
5973,Frontier and pioneer life -- Canada -- Fiction
5974,Paleography
5975,Sheffield (England) -- Genealogy
5976,"Medici, Piero di Lorenzo de'', 1472-1503"
5977,Blacks -- Jamaica -- Fiction
5978,"Socrates -- Trials, litigation, etc. -- Early works to 1800"
5979,Natural history -- North America
5980,Cooking -- Early works to 1800
5981,Executions and executioners
5982,Wild flowers -- Southwestern States
5983,Deism -- Early works to 1800
5984,"Poets, French -- 19th century -- Biography"
5985,"Caesar, Julius"
5986,"Burroughs, John, 1837-1921 -- Childhood and youth"
5987,Mothers and daughters -- Juvenile fiction
5988,Mechanism (Philosophy)
5989,"Dickens, Charles, 1812-1870 -- Adaptations"
5990,"Greece -- History -- Peloponnesian War, 431-404 B.C."
5991,Pioneers -- Colorado -- Elbert County -- Biography
5992,Europe -- History
5993,United States. Army. Massachusetts Naval Brigade. Company H (1898)
5994,"Jamaica Plain (Boston, Mass.) -- History"
5995,Bible. Acts
5996,Europe -- Social life and customs -- 19th century -- Fiction
5997,Child psychology
5998,Confederate States of America. Navy
5999,"Chelsea (London, England) -- Description and travel"
6000,Great Britain. Army. Royal Sappers and Miners
6001,Wales -- History -- Fiction
6002,"Politics, Practical"
6003,"Authors, Chinese -- Biography"
6004,Riots -- Pennsylvania -- Christiana
6005,French language -- Study and teaching
6006,Ireland -- Social life and customs -- Juvenile literature
6007,"Austro-Prussian War, 1866 -- Fiction"
6008,Coal miners -- Fiction
6009,Sri Lanka -- Description and travel -- Early works to 1800
6010,SCM Corporation. Kleinschmidt Division
6011,China -- Fiction
6012,Great Plains -- Fiction
6013,"Richards, Caroline Cowles, 1842-1913"
6014,Sun dance
6015,India -- Social life and customs -- Fiction
6016,Country life -- England -- Juvenile fiction
6017,"Locomotives -- Handbooks, manuals, etc."
6018,Women pioneers -- Wyoming -- Correspondence
6019,Southern States -- Intellectual life
6020,"Great Britain -- History, Naval -- 19th century"
6021,Comanche Indians -- Fiction
6022,Chinese -- United States -- Social life and customs
6023,Stockholm (Sweden) -- Fiction
6024,Preparatory schools -- Juvenile fiction
6025,Tarn (France) -- Description and travel
6026,"Civilization, Medieval"
6027,Minnesota -- Juvenile fiction
6028,"Bocage, Manuel Maria Barbosa du, 1765-1805 -- Drama"
6029,Imperialism
6030,Plato
6031,Homer
6032,"Offa, King of the Mercians, -796 -- In literature"
6033,Romanies -- Great Britain
6034,Europeans -- Africa -- Fiction
6035,Wellesley College
6036,Tunisia -- Description and travel
6037,Devotion -- Juvenile fiction
6038,African American orators
6039,"Zimbabwe -- History -- Shona Revolt, 1896-1897 -- Fiction"
6040,Computers -- Humor
6041,Zen priests -- Biography
6042,Huguenots -- France
6043,Princes -- Russia -- Fiction
6044,Universities and colleges -- Spain
6045,"Short stories, Uruguayan"
6046,Nuristan (Afghanistan) -- Description and travel
6047,Bible -- Appreciation
6048,"Schumann, Robert, 1810-1856"
6049,"Authors, Black -- Cuba"
6050,Spain -- Social life and customs -- 19th century -- Fiction
6051,Kangaroo rats
6052,Versification
6053,"Authors, English"
6054,Language and languages
6055,Danish fiction
6056,Mansions -- North Carolina
6057,Marriages of royalty and nobility -- Great Britain -- History -- 16th century
6058,Labor movement -- United States
6059,Birds -- Juvenile literature
6060,"Froude, James Anthony, 1818-1894. English in the West Indies"
6061,Composers -- Great Britain -- Correspondence
6062,Virginia -- Civilization
6063,Heaven -- Christianity
6064,Zululand (South Africa) -- History
6065,Protozoa -- Massachusetts -- Woods Hole
6066,"Dantas, Júlio, 1876-1962"
6067,"Short stories, French -- Translations into German"
6068,Italian drama -- Italy -- Sicily
6069,Farmers -- Fiction
6070,Gospel music
6071,Working class -- Great Britain
6072,City planning
6073,Cosmetics industry -- Fiction
6074,"Wars of Liberation, 1813-1814 -- Fiction"
6075,Germany -- Civilization
6076,United States -- Foreign relations -- Latin America
6077,"Sea stories, American"
6078,"World War, 1939-1945 -- Campaigns -- Solomon Islands"
6079,Happiness
6080,Americans -- Australia -- Fiction
6081,"Chippewa, Battle of, Ont., 1814 -- Drama"
6082,Society of Friends -- Discipline
6083,Stone age -- Juvenile fiction
6084,Great Britain -- Relations -- France
6085,Austria -- Fiction
6086,"Children''s stories, German"
6087,Painters -- United States
6088,Log cabins -- Design and construction
6089,Nature -- Juvenile fiction
6090,Church and state -- England
6091,Germanic peoples -- Early works to 1800
6092,Greece -- Biography -- Early works to 1800
6093,"Kensington Palace (London, England) -- Guidebooks"
6094,West (U.S.) -- In art
6095,Ranchers -- Fiction
6096,"Women -- Quotations, maxims, etc."
6097,West Point (N.Y.) -- Fiction
6098,Criminals -- Biography
6099,"Neill, Alexander Sutherland, 1883-1973"
6100,Malthusianism
6101,Military education -- Fiction
6102,Conflict (Psychology) -- Juvenile fiction
6103,Trails -- West (U.S.)
6104,Missions -- Vanuatu
6105,Yachts
6106,Asia -- Guidebooks
6107,Italy -- History
6108,"James, Henry, 1843-1916 -- Travel -- France"
6109,"Hunt, Henry, 1773-1835"
6110,"Wagner, Richard, 1813-1883 -- Stories, plots, etc."
6111,"Pilawin (Volhynia, Ukraine)"
6112,Mines and mineral resources -- Juvenile fiction
6113,Naval art and science -- Dictionaries
6114,Almshouses -- Juvenile fiction
6115,Forecasting
6116,German language -- Readers
6117,Physics -- Early works to 1800
6118,Bengali poetry -- Translations into Greek
6119,"Marie, de France, active 12th century -- Poetry"
6120,"W.P. Nimmo, Hay & Mitchell -- Catalogs"
6121,Hairwork
6122,"Authors, English -- Homes and haunts -- England -- London"
6123,"Finance, Public -- United States -- History -- 1901-1933"
6124,British -- United States -- Fiction
6125,Women -- Religious life
6126,"Moore, John, Sir 1761-1809 -- Juvenile fiction"
6127,Ukraine -- Social life and customs -- Fiction
6128,"World''s Columbian Exposition (1893 : Chicago, Ill.) -- Pictorial works"
6129,"Drake, Francis, approximately 1540-1596 -- Juvenile fiction"
6130,Rome -- History -- Fiction
6131,Students -- Fiction
6132,Family life -- New England -- Fiction
6133,"O''Brien, Frederick, 1869-1932 -- Diaries"
6134,Eskimos -- Folklore
6135,Nevada -- Fiction
6136,Australian essays
6137,French drama (Comedy) -- 19th century
6138,Athens (Greece) -- History
6139,Belgian literature (French) -- 19th century -- History and criticism
6140,Penal transportation -- Fiction
6141,Sects
6142,Working class -- Political activity
6143,"Northwest, Old"
6144,"World War, 1914-1918 -- Soviet Union"
6145,"Newton, Isaac, Sir, 1642-1727 -- Poetry"
6146,Great Britain -- Emigration and immigration
6147,Gamma functions
6148,British -- Ireland -- Fiction
6149,Public health -- England -- History -- 19th century
6150,Home
6151,Paleontology -- Nebraska -- Agate Fossil Beds National Monument
6152,"Poets, Spanish"
6153,Tailors -- Fiction
6154,Cinematography
6155,Slavery -- Illinois
6156,Southern States -- Fiction
6157,Legends -- Ireland
6158,"Nicholas, Saint, Bishop of Myra"
6159,Lutheran Church -- Doctrinal and controversial works
6160,Veterinary obstetrics
6161,Buccaneers -- Fiction
6162,Decoration and ornament
6163,Animal behavior -- Humor
6164,Migrations of nations -- Fiction
6165,Golf stories
6166,"Houdini, Harry, 1874-1926"
6167,Betrothal -- Social aspects -- Juvenile fiction
6168,Fairy tales -- Germany -- Translations into Finnish
6169,"Fawkes, Guy, 1570-1606 -- Fiction"
6170,Authors
6171,Heroes
6172,"Scott, Greenwood & Co. -- Catalogs"
6173,Wrestlers
6174,Tobacco -- Early works to 1800
6175,Biology
6176,"Fu Manchu, Doctor (Fictitious character) -- Fiction"
6177,Alexandria (Va.) -- History
6178,"Goethe, Johann Wolfgang von, 1749-1832. Faust -- Illustrations"
6179,Crystal gazing
6180,"Mexico -- History -- Conquest, 1519-1540 -- Fiction"
6181,Brazil -- History
6182,Tales -- South Africa -- Zululand
6183,Turkey -- Foreign relations -- Germany
6184,"Harvey, William, 1578-1657 -- Portraits"
6185,Boxers (Sports) -- Fiction
6186,South Africa -- Juvenile fiction
6187,Humorous recitations
6188,Camp Fire Girls -- Drama
6189,Casco Bay (Me.) -- History
6190,"Russo-Japanese War, 1904-1905 -- Juvenile fiction"
6191,"Harriot, Thomas, 1560-1621"
6192,Clubs -- England -- London
6193,Sonnets
6194,Fairies -- Fiction
6195,Bible. Old Testament -- History of Biblical events
6196,"Dramatists, English -- 18th century -- Biography"
6197,Foster home care -- Juvenile fiction
6198,Genoa (Italy) -- History
6199,Businesspeople -- Fiction
6200,Arizona -- Fiction
6201,Almshouses -- Fiction
6202,Investments -- Fiction
6203,Dogsledding -- Alaska -- Fiction
6204,Christian saints -- Portugal -- Biography
6205,Fireflies -- Juvenile fiction
6206,Number theory
6207,Birds -- Conservation -- Periodicals
6208,African Americans -- Alabama -- Biography
6209,"Julian, the Hospitaller, Saint -- Fiction"
6210,"Campaign literature, 1865 -- American"
6211,Disabled veterans -- England -- Fiction
6212,"Dürer, Albrecht, 1471-1528"
6213,Bible. Zechariah
6214,Indic drama
6215,United States -- Social conditions -- Periodicals
6216,"Novelists, American -- 19th century -- Biography"
6217,Indochina -- Description and travel
6218,Great Britain. Royal Navy -- Officers -- Biography
6219,Bible. Daniel -- Prophecies
6220,Physician and patient -- Fiction
6221,Emperors -- Rome -- Biography -- Early works to 1800
6222,"Gutenberg, Johann, 1397?-1468 -- Fiction"
6223,Clerks -- Fiction
6224,Java (Indonesia) -- Description and travel
6225,Mollusks -- Dictionaries
6226,"De Gurowski, Adam G., count, 1805-1866 -- Diaries"
6227,"World War, 1914-1918 -- France"
6228,Ice
6229,Jesuits -- Fiction
6230,Vatican -- Fiction
6231,Great Britain. Army. 23rd Royal Fusiliers
6232,Egypt -- History -- 332-30 B.C. -- Fiction
6233,Milan (Italy) -- History -- Sources
6234,Ritualism
6235,Christian saints -- Fiction
6236,"Kennedy, Craig (Fictitious character) -- Fiction"
6237,"Galilei, Galileo, 1564-1642"
6238,England -- Civilization -- 17th century
6239,Historians -- Great Britain -- Biography
6240,Diplomats -- Fiction
6241,Temperance
6242,Texas -- History
6243,Hinduism
6244,Foxes -- Juvenile fiction
6245,Great Britain -- History -- Humor
6246,Uther Pendragon (Legendary character) -- Fiction
6247,"United States. Army. Infantry, 307th. Company B"
6248,San Francisco (Calif.)
6249,Church of Jesus Christ of Latter-day Saints -- Missions
6250,Spain -- History
6251,Cowardice -- Fiction
6252,Didactic poetry
6253,"George I, King of the Hellenes, 1845-1913"
6254,Lutheran Church -- United States -- History
6255,Methodist women -- Biography
6256,Africa -- Juvenile literature
6257,"Coleridge, Samuel Taylor, 1772-1834"
6258,Storytelling
6259,Hungary -- History
6260,Brazil
6261,"Languages, Modern -- Study and teaching"
6262,Women -- China
6263,Catholic Church -- Doctrines
6264,Bible. Deuteronomy
6265,Corsica (France) -- History -- 19th century -- Fiction
6266,Waterfalls
6267,Spanish drama (Comedy) -- Translations into Esperanto
6268,"Argüello y Morago, María de la Concepción Marcela, -1857"
6269,"Finance, Public -- Greece -- Athens -- Early works to 1800"
6270,"Great Britain -- History -- Mary I, 1553-1558 -- Fiction"
6271,"Twickenham (London, England) -- Imprints"
6272,"Egmont, Lamoraal, Graaf van, 1522-1568 -- Drama"
6273,"Grotius, Hugo, 1583-1645"
6274,Illegitimacy
6275,"Daudet, Alphonse, 1840-1897"
6276,Test pilots
6277,"Ælfthryth, queen consort of Edgar, 945?-1000"
6278,"Belisarius, approximately 505-565 -- Fiction"
6279,"Children''s stories, French -- Translations into English"
6280,Ozark Mountains -- Fiction
6281,Flemish literature -- Translations into Esperanto
6282,"Cooking, French"
6283,Kindness -- Juvenile literature
6284,Berengaria (Ship)
6285,Machinery
6286,Presidents -- United States -- Election -- 1876
6287,Uppingham School -- Poetry
6288,Chiropractic
6289,Interlingua (Latin without inflections)
6290,Trials (Espionage) -- New York (State) -- Tappan
6291,Blood -- Circulation
6292,Middle-aged persons -- Fiction
6293,Torpedoes
6294,Readers -- Poetry
6295,"Montez, Lola, 1818-1861"
6296,Philosophers -- England -- Biography
6297,Dadaist literature
6298,Coasts -- France -- History
6299,Seashore biology -- Massachusetts -- Massachusetts Bay
6300,Capitalists and financiers -- Drama
6301,Initials
6302,Young women -- France -- Fiction
6303,Women intellectuals -- Fiction
6304,"Robertson, J. M. (John Mackinnon), 1856-1933"
6305,Epigrams -- History and criticism
6306,"Holbein, Hans, 1497-1543"
6307,"Short stories, Portuguese"
6308,Missions
6309,Cape Cod (Mass.)
6310,"Great Britain -- History -- Civil War, 1642-1649"
6311,Soldiers
6312,Church of England
6313,Actresses -- United States
6314,Alexandria (Egypt) -- History
6315,Trees -- Great Britain -- Identification
6316,"Cooking, English -- Early works to 1800"
6317,Robbery -- Fiction
6318,"Great Exhibition (1851 : London, England)"
6319,Shropshire (England) -- Poetry
6320,Naval hygiene
6321,English-speaking countries -- Intellectual life
6322,"Cyrano de Bergerac, 1619-1655 -- Drama"
6323,Arabian Peninsula -- History -- Juvenile fiction
6324,"Rousseau, Jean-Jacques, 1712-1778 -- Influence"
6325,Riviera (France) -- Description and travel
6326,Socialism -- History
6327,Dance
6328,Crime -- England -- Fiction
6329,Canada -- History -- Periodicals
6330,"Mafikeng (South Africa) -- History -- Siege, 1899-1900"
6331,Sozialdemokratische Partei Deutschlands
6332,Railroads -- Employees -- Juvenile fiction
6333,Air travel -- Fiction
6334,Postal service -- Fiction
6335,Ethics -- History
6336,Monte-Carlo (Monaco) -- Fiction
6337,Pocket gophers
6338,Economists -- Great Britain -- Biography
6339,Egyptian literature -- Translations into English
6340,Mormons -- Biography
6341,Rescues -- Great Britain
6342,Persecution -- Juvenile fiction
6343,Farm life -- Manitoba -- Fiction
6344,Norwegian Americans -- Fiction
6345,Publishers' catalogs -- England
6346,Christian biography
6347,"Mary, Queen of Scots, 1542-1587"
6348,Fantômas (Fictitious character) -- Fiction
6349,Cape Cod (Mass.) -- Fiction
